CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.longitude,OSD.latitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel [%],BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltageDeviation [V],BATTERY.maxCellVoltageDeviation [V],BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.distanceMax [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.location,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning3/7/2024,12:16.5,0m 0.0s,0,19.671875,64.796875,0.1,0.2,0.3,19,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,5.2,-1.7,-171.6,188.4,Unnamed: 209,Starting Motors,Other,Unnamed: 212,16,5,FALSE,Unnamed: 216,Air 3,FALSE.1,TRUE,Unnamed: 220,Smart,RC,TRUE.1,TRUE.2,FALSE.2,Unnamed: 226,Unnamed: 227,TRUE.3,Unnamed: 229,FALSE.3,FALSE.4,FALSE.5,TRUE.4,TRUE.5,TRUE.6,FALSE.6,TRUE.7,FALSE.7,FALSE.8,0.13,Follow Yaw,-2.5,0.14,-167.4,192.6,FALSE.9,TRUE.8,TRUE.9,TRUE.10,FALSE.10,TRUE.11,Unnamed: 252,FALSE.11,Normal,Unnamed: 255,Unnamed: 256,364,364.1,364.2,1684,2,FALSE.12,FALSE.13,TRUE.12,TRUE.13,TRUE.14,0.15,FALSE.14,TRUE.15,FALSE.15,FALSE.16,100,16.753,4106,4145,16.753.1,FALSE.17,4.188,4.188.1,4.188.2,4.188.3,0.16,Unnamed: 283,TRUE.16,TRUE.17,0.738,82.9,82.9.1,82.9.2,Unnamed: 290,Unnamed: 291,Unnamed: 292,Unnamed: 293,Unnamed: 294,Unnamed: 295,Unnamed: 296,Unnamed: 297,Idle,Unnamed: 299,Unnamed: 300,TRUE.18,Unnamed: 302,FALSE.18,1,Go Home,TRUE.19,FALSE.19,FALSE.20,FALSE.21,TRUE.20,TRUE.21,TRUE.22,FALSE.22,TRUE.23,FALSE.23,FALSE.24,FALSE.25,Unnamed: 318,Unnamed: 319,0.17,0.18,Unnamed: 322,Unnamed: 323,TRUE.24,Unnamed: 325,Unnamed: 326,TRUE.25,TRUE.26,FALSE.26,TRUE.27,Unnamed: 331,FALSE.27,FALSE.28,FALSE.29,Unnamed: 335,Unnamed: 336,Unnamed: 337,Unnamed: 338,Calm,Unnamed: 340,Unnamed: 341,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,Unnamed: 348,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe.1,1581F6N8C237C003.1,6K5FL6U211J9LW.1,6ZDZL5D0150486.1,6NVPL6VDA00CC3.1,DJI Fly,Unnamed: 360,1.12.6.1,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J
3/7/2024,12:16.5,0m 0.0s,0,311.76171875,51.034375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,True,,Smart,RC,True,False,True,,,True,,True,True,True,False,False,False,True,False,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,True,True,False,True,False,,True,Normal,,,364,364,364,1684,2,True,True,False,False,False,0,True,False,True,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,True,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,False,True,True,True,False,False,False,True,True,True,True,True,,,0,0,,,False,,,False,False,True,False,,True,True,True,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,311.76171875,58.325,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,False,,Smart,RC,True,True,True,,,True,,True,False,False,False,False,True,False,False,False,False,0,Follow Yaw,-2.5,0,-167.4,192.6,False,False,True,False,True,True,,True,Normal,,,364,364,364,1684,2,True,True,False,True,False,0,True,True,True,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,False,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,True,,True,1,Go Home,True,True,False,False,False,True,False,True,True,True,True,True,,,0,0,,,False,,,True,True,True,True,,True,False,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,311.76171875,72.90625,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,True,,Smart,RC,True,False,False,,,False,,True,False,True,True,True,True,True,False,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,True,True,False,False,False,,False,Normal,,,364,364,364,1684,2,True,False,False,False,False,0,False,False,True,False,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,True,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,False,1,Go Home,False,True,False,True,True,True,True,True,False,True,False,True,,,0,0,,,True,,,True,False,False,False,,True,False,True,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,311.76171875,72.90625,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,True,,Smart,RC,True,False,True,,,True,,True,True,True,False,False,False,True,False,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,False,False,False,True,False,,True,Normal,,,364,364,364,1684,2,True,True,True,True,False,0,True,False,True,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,False,False,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,False,True,True,True,True,True,False,True,False,True,True,True,,,0,0,,,True,,,True,False,True,False,,True,True,True,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,310.78046875,65.615625,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,False,,Smart,RC,True,False,True,,,True,,True,True,True,False,True,False,True,True,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,False,True,True,True,True,,True,Normal,,,364,364,364,1684,2,False,False,False,False,True,0,False,False,False,False,100,16.753,4106,4145,16.753,False,4.188,4.188,4.188,4.188,0,,False,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,True,,True,1,Go Home,True,True,False,False,False,True,False,True,True,True,True,True,,,0,0,,,False,,,True,True,True,True,,True,False,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,307.83671875,43.74375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,False,,Smart,RC,False,False,True,,,False,,True,True,True,True,True,False,True,True,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,False,False,False,False,True,,False,Normal,,,364,364,364,1684,2,False,False,False,False,False,0,True,False,True,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,False,False,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,False,True,True,True,True,True,False,True,False,True,True,True,,,0,0,,,False,,,False,False,False,False,,False,True,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,306.85546875,36.453125,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,False,False,,Smart,RC,True,False,True,,,True,,True,False,False,False,False,True,False,False,False,False,0,Follow Yaw,-2.5,0,-167.4,192.6,False,False,True,False,True,True,,True,Normal,,,364,364,364,1684,2,False,False,False,False,True,0,False,False,False,False,100,16.753,4106,4145,16.753,False,4.188,4.188,4.188,4.188,0,,False,False,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,True,,False,1,Go Home,False,False,False,False,False,False,True,False,False,False,False,False,,,0,0,,,False,,,False,True,False,True,,True,True,True,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,304.89296875,21.871875,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,True,,Smart,RC,True,False,False,,,False,,False,True,False,False,False,False,False,False,False,True,0,Follow Yaw,-2.5,0,-167.4,192.6,False,False,False,False,False,False,,True,Normal,,,364,364,364,1684,2,False,True,True,True,True,0,True,False,False,True,100,16.753,4106,4145,16.753,False,4.188,4.188,4.188,4.188,0,,False,False,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,False,1,Go Home,False,True,False,True,True,True,False,False,False,True,True,True,,,0,0,,,True,,,True,False,False,False,,False,True,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,409.965234375,27.484375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,False,True,,Smart,RC,False,True,True,,,False,,False,True,False,True,False,True,True,False,False,True,0,Follow Yaw,-2.5,0,-167.4,192.6,False,True,False,True,True,False,,False,Normal,,,364,364,364,1684,2,True,False,True,False,True,0,True,False,False,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,True,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,False,False,True,False,True,False,True,True,False,False,True,True,,,0,0,,,True,,,True,False,True,False,,False,True,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,408.876171875,27.484375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,True,False,,Smart,RC,True,False,False,,,True,,False,True,True,False,True,False,False,True,False,True,0,Follow Yaw,-2.5,0,-167.4,192.6,False,True,True,False,False,True,,False,Normal,,,364,364,364,1684,2,True,False,True,True,False,0,False,True,False,True,100,16.753,4106,4145,16.753,False,4.188,4.188,4.188,4.188,0,,True,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,False,1,Go Home,True,True,True,True,False,True,False,False,True,False,True,True,,,0,0,,,False,,,True,False,False,True,,True,True,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,407.787109375,27.484375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,False,False,,Smart,RC,False,True,True,,,True,,False,True,False,False,False,True,True,True,False,True,0,Follow Yaw,-2.5,0,-167.4,192.6,False,False,False,False,False,True,,False,Normal,,,364,364,364,1684,2,True,False,False,False,True,0,False,False,False,False,100,16.753,4106,4145,16.753,False,4.188,4.188,4.188,4.188,0,,False,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,True,True,False,False,False,False,True,False,False,False,False,False,,,0,0,,,False,,,True,False,True,True,,True,False,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,404.519921875,27.484375,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,False,False,,Smart,RC,True,False,False,,,True,,False,False,False,False,False,False,True,True,True,True,0,Follow Yaw,-2.5,0,-167.4,192.6,True,False,False,False,False,True,,False,Normal,,,364,364,364,1684,2,False,False,False,False,False,0,True,True,True,True,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,False,False,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,True,1,Go Home,False,True,True,True,False,False,False,False,True,False,True,True,,,0,0,,,True,,,True,False,True,True,,True,True,True,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2024,12:16.5,0m 0.0s,0,398.138671875,25.0,0,0,0.3,19,0,0,0,0,0,0,0,0,0,5.2,-1.7,-171.6,188.4,,Starting Motors,Other,,16,5,True,,Air 3,False,True,,Smart,RC,True,True,True,,,False,,False,True,False,False,False,False,False,False,True,False,0,Follow Yaw,-2.5,0,-167.4,192.6,True,True,True,True,True,False,,False,Normal,,,364,364,364,1684,2,True,False,False,False,False,0,False,False,True,False,100,16.753,4106,4145,16.753,True,4.188,4.188,4.188,4.188,0,,True,True,0.738,82.9,82.9,82.9,,,,,,,,,Idle,,,False,,False,1,Go Home,False,False,True,False,False,False,False,False,False,True,True,True,,,0,0,,,True,,,True,False,False,False,,False,True,False,,,,,Calm,,,1.12.6,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,,215.2,1.2,370.7,26.010243,13.42164,dolphin.exe,1581F6N8C237C003,6K5FL6U211J9LW,6ZDZL5D0150486,6NVPL6VDA00CC3,DJI Fly,,1.12.6,66FA22BE-9E06-402B-88E5-0DA42780E241,1581F6N8C237C0031Q4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
